pair_id,timestamp,rgb_frame_idx,thermal_file,thermal_error_ms,rgb_error_ms
pair_00328,2020-09-24 13:14:59.268,8116,log001.txt,0.0,17.43007701662691
pair_00329,2020-09-24 13:15:00.268,8141,log002.txt,0.0,4.053506282957642
pair_00330,2020-09-24 13:15:01.268,8165,log002.txt,0.0,31.211998378637418
pair_00331,2020-09-24 13:15:02.268,8190,log002.txt,0.0,17.835427644911306
pair_00332,2020-09-24 13:15:03.268,8215,log002.txt,0.0,4.458856911242037
pair_00333,2020-09-24 13:15:04.268,8239,log002.txt,0.0,31.617349006921813
pair_00334,2020-09-24 13:15:05.268,8264,log002.txt,0.0,18.240778273252545
pair_00335,2020-09-24 13:15:06.268,8289,log002.txt,0.0,4.864207539526433
pair_00336,2020-09-24 13:15:07.268,8313,log002.txt,0.0,32.02269963520621
pair_00337,2020-09-24 13:15:08.268,8338,log002.txt,0.0,18.64612890153694
pair_00338,2020-09-24 13:15:09.268,8363,log002.txt,0.0,5.269558167810828
pair_00339,2020-09-24 13:15:10.268,8387,log002.txt,0.0,32.428050263490604
pair_00340,2020-09-24 13:15:11.268,8412,log002.txt,0.0,19.051479529821336
pair_00341,2020-09-24 13:15:12.268,8437,log002.txt,0.0,5.674908796152067
pair_00342,2020-09-24 13:15:13.268,8461,log002.txt,0.0,32.833400891775
pair_00343,2020-09-24 13:15:14.268,8486,log002.txt,0.0,19.45683015810573
pair_00344,2020-09-24 13:15:15.268,8511,log002.txt,0.0,6.080259424436463
pair_00345,2020-09-24 13:15:16.268,8535,log002.txt,0.0,33.23875152011624
pair_00346,2020-09-24 13:15:17.268,8560,log002.txt,0.0,19.862180786390127
pair_00347,2020-09-24 13:15:18.268,8585,log002.txt,0.0,6.485610052720858
pair_00348,2020-09-24 13:15:19.268,8609,log002.txt,0.0,33.644102148400634
pair_00349,2020-09-24 13:15:20.268,8634,log002.txt,0.0,20.26753141467452
pair_00350,2020-09-24 13:15:21.268,8659,log002.txt,0.0,6.890960681005254
pair_00351,2020-09-24 13:15:22.268,8683,log002.txt,0.0,34.04945277668503
pair_00352,2020-09-24 13:15:23.268,8708,log002.txt,0.0,20.67288204301576
pair_00353,2020-09-24 13:15:24.268,8733,log002.txt,0.0,7.296311309289649
pair_00354,2020-09-24 13:15:25.268,8757,log002.txt,0.0,34.454803404969425
pair_00355,2020-09-24 13:15:26.268,8782,log002.txt,0.0,21.07823267130016
pair_00356,2020-09-24 13:15:27.268,8807,log002.txt,0.0,7.701661937574045
pair_00357,2020-09-24 13:15:28.268,8831,log002.txt,0.0,34.86015403325382
pair_00358,2020-09-24 13:15:29.268,8856,log002.txt,0.0,21.483583299584552
pair_00359,2020-09-24 13:15:30.268,8881,log002.txt,0.0,8.107012565915284
pair_00360,2020-09-24 13:15:31.268,8905,log002.txt,0.0,35.265504661538216
pair_00361,2020-09-24 13:15:32.268,8930,log002.txt,0.0,21.888933927868948
pair_00362,2020-09-24 13:15:33.268,8955,log002.txt,0.0,8.51236319419968
pair_00363,2020-09-24 13:15:34.268,8979,log002.txt,0.0,35.67085528982261
pair_00364,2020-09-24 13:15:35.268,9004,log002.txt,0.0,22.294284556153343
pair_00365,2020-09-24 13:15:36.268,9029,log002.txt,0.0,8.917713822484075
pair_00366,2020-09-24 13:15:37.268,9053,log002.txt,0.0,36.07620591816385
pair_00367,2020-09-24 13:15:38.268,9078,log002.txt,0.0,22.69963518443774
pair_00368,2020-09-24 13:15:39.268,9103,log002.txt,0.0,9.32306445076847
pair_00369,2020-09-24 13:15:40.268,9127,log002.txt,0.0,36.481556546448246
pair_00370,2020-09-24 13:15:41.268,9152,log002.txt,0.0,23.104985812778978
pair_00371,2020-09-24 13:15:42.268,9177,log002.txt,0.0,9.728415079052866
pair_00372,2020-09-24 13:15:43.268,9201,log002.txt,0.0,36.88690717473264
pair_00373,2020-09-24 13:15:44.268,9226,log002.txt,0.0,23.510336441063373
pair_00374,2020-09-24 13:15:45.268,9251,log002.txt,0.0,10.13376570733726
pair_00375,2020-09-24 13:15:46.268,9275,log002.txt,0.0,37.29225780301704
pair_00376,2020-09-24 13:15:47.268,9300,log002.txt,0.0,23.91568706934777
pair_00377,2020-09-24 13:15:48.268,9325,log002.txt,0.0,10.5391163356785
pair_00378,2020-09-24 13:15:49.268,9349,log002.txt,0.0,37.69760843130143
pair_00379,2020-09-24 13:15:50.268,9374,log002.txt,0.0,24.321037697632164
pair_00380,2020-09-24 13:15:51.268,9399,log002.txt,0.0,10.944466963962896
pair_00381,2020-09-24 13:15:52.268,9423,log002.txt,0.0,38.10295905958583
pair_00382,2020-09-24 13:15:53.268,9448,log002.txt,0.0,24.72638832591656
pair_00383,2020-09-24 13:15:54.268,9473,log002.txt,0.0,11.349817592247293
pair_00384,2020-09-24 13:15:55.268,9497,log002.txt,0.0,38.50830968792707
pair_00385,2020-09-24 13:15:56.268,9522,log002.txt,0.0,25.131738954200955
pair_00386,2020-09-24 13:15:57.268,9547,log002.txt,0.0,11.755168220531688
pair_00387,2020-09-24 13:15:58.268,9571,log002.txt,0.0,38.91366031621146
pair_00388,2020-09-24 13:15:59.268,9596,log002.txt,0.0,25.537089582542198
pair_00389,2020-09-24 13:16:00.268,9621,log002.txt,0.0,12.160518848816082
pair_00390,2020-09-24 13:16:01.268,9645,log002.txt,0.0,39.31901094449586
pair_00391,2020-09-24 13:16:02.268,9670,log002.txt,0.0,25.94244021082659
pair_00392,2020-09-24 13:16:03.268,9695,log002.txt,0.0,12.565869477100478
pair_00393,2020-09-24 13:16:04.268,9719,log002.txt,0.0,39.72436157278025
pair_00394,2020-09-24 13:16:05.268,9744,log002.txt,0.0,26.347790839110985
pair_00395,2020-09-24 13:16:06.268,9769,log002.txt,0.0,12.971220105441716
pair_00396,2020-09-24 13:16:07.268,9793,log002.txt,0.0,40.12971220106465
pair_00397,2020-09-24 13:16:08.268,9818,log002.txt,0.0,26.75314146739538
pair_00398,2020-09-24 13:16:09.268,9843,log002.txt,0.0,13.376570733726112
pair_00399,2020-09-24 13:16:10.268,9868,log002.txt,0.0,0.0
pair_00400,2020-09-24 13:16:11.268,9892,log002.txt,0.0,27.158492095679776
pair_00401,2020-09-24 13:16:12.268,9917,log002.txt,0.0,13.781921362010507
pair_00402,2020-09-24 13:16:13.268,9942,log002.txt,0.0,0.4053506283412389
pair_00403,2020-09-24 13:16:14.268,9966,log002.txt,0.0,27.56384272396417
pair_00404,2020-09-24 13:16:15.268,9991,log002.txt,0.0,14.187271990294905
pair_00405,2020-09-24 13:16:16.268,10016,log002.txt,0.0,0.8107012566256344
pair_00406,2020-09-24 13:16:17.268,10040,log002.txt,0.0,27.96919335230541
pair_00407,2020-09-24 13:16:18.268,10065,log002.txt,0.0,14.592622618579298
pair_00408,2020-09-24 13:16:19.268,10090,log002.txt,0.0,1.21605188491003
pair_00409,2020-09-24 13:16:20.268,10114,log002.txt,0.0,28.37454398058981
pair_00410,2020-09-24 13:16:21.268,10139,log002.txt,0.0,14.997973246863694
pair_00411,2020-09-24 13:16:22.268,10164,log002.txt,0.0,1.6214025131944254
pair_00412,2020-09-24 13:16:23.268,10188,log002.txt,0.0,28.7798946088742
pair_00413,2020-09-24 13:16:24.268,10213,log002.txt,0.0,15.403323875204933
pair_00414,2020-09-24 13:16:25.268,10238,log002.txt,0.0,2.026753141478821
pair_00415,2020-09-24 13:16:26.268,10262,log002.txt,0.0,29.1852452371586
pair_00416,2020-09-24 13:16:27.268,10287,log002.txt,0.0,15.808674503489328
pair_00417,2020-09-24 13:16:28.268,10312,log002.txt,0.0,2.4321037697632164
pair_00418,2020-09-24 13:16:29.268,10336,log002.txt,0.0,29.590595865442992
pair_00419,2020-09-24 13:16:30.268,10361,log002.txt,0.0,16.214025131773724
pair_00420,2020-09-24 13:16:31.268,10386,log002.txt,0.0,2.8374543981044558
pair_00421,2020-09-24 13:16:32.268,10410,log002.txt,0.0,29.995946493727388
pair_00422,2020-09-24 13:16:33.268,10435,log002.txt,0.0,16.61937576005812
pair_00423,2020-09-24 13:16:34.268,10460,log002.txt,0.0,3.242805026388851
pair_00424,2020-09-24 13:16:35.268,10484,log002.txt,0.0,30.401297122011783
pair_00425,2020-09-24 13:16:36.268,10509,log002.txt,0.0,17.024726388342515
pair_00426,2020-09-24 13:16:37.268,10534,log002.txt,0.0,3.6481556546732463
pair_00427,2020-09-24 13:16:38.268,10558,log002.txt,0.0,30.806647750353022
pair_00428,2020-09-24 13:16:39.268,10583,log002.txt,0.0,17.43007701662691
pair_00429,2020-09-24 13:16:40.268,10608,log002.txt,0.0,4.053506282957642
pair_00430,2020-09-24 13:16:41.268,10632,log002.txt,0.0,31.211998378637418
pair_00431,2020-09-24 13:16:42.268,10657,log002.txt,0.0,17.83542764496815
pair_00432,2020-09-24 13:16:43.268,10682,log002.txt,0.0,4.458856911242037
pair_00433,2020-09-24 13:16:44.268,10706,log002.txt,0.0,31.617349006921813
pair_00434,2020-09-24 13:16:45.268,10731,log002.txt,0.0,18.240778273252545
pair_00435,2020-09-24 13:16:46.268,10756,log002.txt,0.0,4.864207539526433
pair_00436,2020-09-24 13:16:47.268,10780,log002.txt,0.0,32.02269963520621
pair_00437,2020-09-24 13:16:48.268,10805,log002.txt,0.0,18.64612890153694
pair_00438,2020-09-24 13:16:49.268,10830,log002.txt,0.0,5.269558167867672
pair_00439,2020-09-24 13:16:50.268,10854,log002.txt,0.0,32.428050263490604
pair_00440,2020-09-24 13:16:51.268,10879,log002.txt,0.0,19.051479529821336
pair_00441,2020-09-24 13:16:52.268,10904,log002.txt,0.0,5.674908796152067
pair_00442,2020-09-24 13:16:53.268,10928,log002.txt,0.0,32.833400891775
pair_00443,2020-09-24 13:16:54.268,10953,log002.txt,0.0,19.45683015810573
pair_00444,2020-09-24 13:16:55.268,10978,log002.txt,0.0,6.080259424436463
pair_00445,2020-09-24 13:16:56.268,11002,log002.txt,0.0,33.23875152011624
pair_00446,2020-09-24 13:16:57.268,11027,log002.txt,0.0,19.862180786390127
pair_00447,2020-09-24 13:16:58.268,11052,log002.txt,0.0,6.485610052720858
pair_00448,2020-09-24 13:16:59.268,11076,log002.txt,0.0,33.644102148400634
pair_00449,2020-09-24 13:17:00.268,11101,log002.txt,0.0,20.26753141473137
pair_00450,2020-09-24 13:17:01.268,11126,log002.txt,0.0,6.890960681005254
pair_00451,2020-09-24 13:17:02.268,11150,log002.txt,0.0,34.04945277668503
pair_00452,2020-09-24 13:17:03.268,11175,log002.txt,0.0,20.67288204301576
pair_00453,2020-09-24 13:17:04.268,11200,log002.txt,0.0,7.296311309289649
pair_00454,2020-09-24 13:17:05.268,11224,log002.txt,0.0,34.454803404969425
pair_00455,2020-09-24 13:17:06.268,11249,log002.txt,0.0,21.07823267130016
pair_00456,2020-09-24 13:17:07.268,11274,log002.txt,0.0,7.701661937630888
pair_00457,2020-09-24 13:17:08.268,11298,log002.txt,0.0,34.86015403325382
pair_00458,2020-09-24 13:17:09.268,11323,log002.txt,0.0,21.483583299584552
pair_00459,2020-09-24 13:17:10.268,11348,log002.txt,0.0,8.107012565915284
pair_00460,2020-09-24 13:17:11.268,11372,log002.txt,0.0,35.265504661538216
pair_00461,2020-09-24 13:17:12.268,11397,log002.txt,0.0,21.888933927868948
pair_00462,2020-09-24 13:17:13.268,11422,log002.txt,0.0,8.51236319419968
pair_00463,2020-09-24 13:17:14.268,11446,log002.txt,0.0,35.670855289879455
pair_00464,2020-09-24 13:17:15.268,11471,log002.txt,0.0,22.294284556153343
pair_00465,2020-09-24 13:17:16.268,11496,log002.txt,0.0,8.917713822484075
pair_00466,2020-09-24 13:17:17.268,11520,log002.txt,0.0,36.07620591816385
pair_00467,2020-09-24 13:17:18.268,11545,log002.txt,0.0,22.699635184494586
pair_00468,2020-09-24 13:17:19.268,11570,log002.txt,0.0,9.32306445076847
pair_00469,2020-09-24 13:17:20.268,11594,log002.txt,0.0,36.481556546448246
pair_00470,2020-09-24 13:17:21.268,11619,log002.txt,0.0,23.104985812778978
pair_00471,2020-09-24 13:17:22.268,11644,log002.txt,0.0,9.728415079052866
pair_00472,2020-09-24 13:17:23.268,11668,log002.txt,0.0,36.88690717473264
pair_00473,2020-09-24 13:17:24.268,11693,log002.txt,0.0,23.510336441063373
pair_00474,2020-09-24 13:17:25.268,11718,log002.txt,0.0,10.133765707394105
pair_00475,2020-09-24 13:17:26.268,11742,log002.txt,0.0,37.29225780301704
pair_00476,2020-09-24 13:17:27.268,11767,log002.txt,0.0,23.91568706934777
pair_00477,2020-09-24 13:17:28.268,11792,log002.txt,0.0,10.5391163356785
pair_00478,2020-09-24 13:17:29.268,11816,log002.txt,0.0,37.69760843130143
pair_00479,2020-09-24 13:17:30.268,11841,log002.txt,0.0,24.321037697632164
pair_00480,2020-09-24 13:17:31.268,11866,log002.txt,0.0,10.944466963962896
pair_00481,2020-09-24 13:17:32.268,11890,log002.txt,0.0,38.10295905964267
pair_00482,2020-09-24 13:17:33.268,11915,log002.txt,0.0,24.72638832591656
pair_00483,2020-09-24 13:17:34.268,11940,log002.txt,0.0,11.349817592247293
pair_00484,2020-09-24 13:17:35.268,11964,log002.txt,0.0,38.50830968792707
pair_00485,2020-09-24 13:17:36.268,11989,log002.txt,0.0,25.131738954200955
pair_00486,2020-09-24 13:17:37.268,12014,log002.txt,0.0,11.755168220531688
pair_00487,2020-09-24 13:17:38.268,12038,log002.txt,0.0,38.91366031621146
pair_00488,2020-09-24 13:17:39.268,12063,log002.txt,0.0,25.537089582542198
pair_00489,2020-09-24 13:17:40.268,12088,log002.txt,0.0,12.160518848816082
pair_00490,2020-09-24 13:17:41.268,12112,log002.txt,0.0,39.31901094449586
pair_00491,2020-09-24 13:17:42.268,12137,log002.txt,0.0,25.94244021082659
pair_00492,2020-09-24 13:17:43.268,12162,log002.txt,0.0,12.56586947715732
pair_00493,2020-09-24 13:17:44.268,12186,log002.txt,0.0,39.72436157278025
pair_00494,2020-09-24 13:17:45.268,12211,log003.txt,0.0,26.347790839110985
pair_00495,2020-09-24 13:17:46.268,12236,log003.txt,0.0,12.971220105441716
pair_00496,2020-09-24 13:17:47.268,12260,log003.txt,0.0,40.12971220106465
pair_00497,2020-09-24 13:17:48.268,12285,log003.txt,0.0,26.75314146739538
pair_00498,2020-09-24 13:17:49.268,12310,log003.txt,0.0,13.376570733726112
pair_00499,2020-09-24 13:17:50.268,12335,log003.txt,0.0,5.6843418860808015e-11
pair_00500,2020-09-24 13:17:51.268,12359,log003.txt,0.0,27.158492095679776
pair_00501,2020-09-24 13:17:52.268,12384,log003.txt,0.0,13.781921362010507
pair_00502,2020-09-24 13:17:53.268,12409,log003.txt,0.0,0.4053506283412389
pair_00503,2020-09-24 13:17:54.268,12433,log003.txt,0.0,27.56384272396417
pair_00504,2020-09-24 13:17:55.268,12458,log003.txt,0.0,14.187271990294905
pair_00505,2020-09-24 13:17:56.268,12483,log003.txt,0.0,0.8107012566256344
pair_00506,2020-09-24 13:17:57.268,12507,log003.txt,0.0,27.96919335230541
pair_00507,2020-09-24 13:17:58.268,12532,log003.txt,0.0,14.592622618579298
pair_00508,2020-09-24 13:17:59.268,12557,log003.txt,0.0,1.21605188491003
pair_00509,2020-09-24 13:18:00.268,12581,log003.txt,0.0,28.37454398058981
pair_00510,2020-09-24 13:18:01.268,12606,log003.txt,0.0,14.997973246920536
pair_00511,2020-09-24 13:18:02.268,12631,log003.txt,0.0,1.6214025131944254
pair_00512,2020-09-24 13:18:03.268,12655,log003.txt,0.0,28.7798946088742
pair_00513,2020-09-24 13:18:04.268,12680,log003.txt,0.0,15.40332387514809
pair_00514,2020-09-24 13:18:05.268,12705,log003.txt,0.0,2.0267531415356643
pair_00515,2020-09-24 13:18:06.268,12729,log003.txt,0.0,29.1852452371586
pair_00516,2020-09-24 13:18:07.268,12754,log003.txt,0.0,15.808674503432483
pair_00517,2020-09-24 13:18:08.268,12779,log003.txt,0.0,2.43210376982006
pair_00518,2020-09-24 13:18:09.268,12803,log003.txt,0.0,29.590595865442992
pair_00519,2020-09-24 13:18:10.268,12828,log003.txt,0.0,16.214025131830567
pair_00520,2020-09-24 13:18:11.268,12853,log003.txt,0.0,2.8374543981044558
pair_00521,2020-09-24 13:18:12.268,12877,log003.txt,0.0,29.995946493727388
pair_00522,2020-09-24 13:18:13.268,12902,log003.txt,0.0,16.619375760114963
pair_00523,2020-09-24 13:18:14.268,12927,log003.txt,0.0,3.242805026388851
pair_00524,2020-09-24 13:18:15.268,12951,log003.txt,0.0,30.401297122011783
pair_00525,2020-09-24 13:18:16.268,12976,log003.txt,0.0,17.02472638839936
pair_00526,2020-09-24 13:18:17.268,13001,log003.txt,0.0,3.6481556546732463
pair_00527,2020-09-24 13:18:18.268,13025,log003.txt,0.0,30.80664775029618
pair_00528,2020-09-24 13:18:19.268,13050,log003.txt,0.0,17.430077016683754
pair_00529,2020-09-24 13:18:20.268,13075,log003.txt,0.0,4.053506282957642
pair_00530,2020-09-24 13:18:21.268,13099,log003.txt,0.0,31.21199837858057
pair_00531,2020-09-24 13:18:22.268,13124,log003.txt,0.0,17.83542764496815
pair_00532,2020-09-24 13:18:23.268,13149,log003.txt,0.0,4.458856911242037
pair_00533,2020-09-24 13:18:24.268,13173,log003.txt,0.0,31.617349006978657
pair_00534,2020-09-24 13:18:25.268,13198,log003.txt,0.0,18.240778273252545
pair_00535,2020-09-24 13:18:26.268,13223,log003.txt,0.0,4.864207539526433
pair_00536,2020-09-24 13:18:27.268,13247,log003.txt,0.0,32.02269963526305
pair_00537,2020-09-24 13:18:28.268,13272,log003.txt,0.0,18.64612890153694
pair_00538,2020-09-24 13:18:29.268,13297,log003.txt,0.0,5.269558167810828
pair_00539,2020-09-24 13:18:30.268,13321,log003.txt,0.0,32.42805026354745
pair_00540,2020-09-24 13:18:31.268,13346,log003.txt,0.0,19.051479529821336
pair_00541,2020-09-24 13:18:32.268,13371,log003.txt,0.0,5.674908796095224
pair_00542,2020-09-24 13:18:33.268,13395,log003.txt,0.0,32.83340089183184
pair_00543,2020-09-24 13:18:34.268,13420,log003.txt,0.0,19.45683015810573
pair_00544,2020-09-24 13:18:35.268,13445,log003.txt,0.0,6.080259424493306
pair_00545,2020-09-24 13:18:36.268,13469,log003.txt,0.0,33.23875152011624
pair_00546,2020-09-24 13:18:37.268,13494,log003.txt,0.0,19.862180786390127
pair_00547,2020-09-24 13:18:38.268,13519,log003.txt,0.0,6.485610052777702
pair_00548,2020-09-24 13:18:39.268,13543,log003.txt,0.0,33.644102148400634
pair_00549,2020-09-24 13:18:40.268,13568,log003.txt,0.0,20.26753141467452
pair_00550,2020-09-24 13:18:41.268,13593,log003.txt,0.0,6.890960681062097
pair_00551,2020-09-24 13:18:42.268,13617,log003.txt,0.0,34.04945277668503
pair_00552,2020-09-24 13:18:43.268,13642,log003.txt,0.0,20.67288204295892
pair_00553,2020-09-24 13:18:44.268,13667,log003.txt,0.0,7.296311309346493
pair_00554,2020-09-24 13:18:45.268,13691,log003.txt,0.0,34.454803404969425
pair_00555,2020-09-24 13:18:46.268,13716,log003.txt,0.0,21.078232671243317
pair_00556,2020-09-24 13:18:47.268,13741,log003.txt,0.0,7.701661937630888
pair_00557,2020-09-24 13:18:48.268,13765,log003.txt,0.0,34.86015403325382
pair_00558,2020-09-24 13:18:49.268,13790,log003.txt,0.0,21.4835832996414
pair_00559,2020-09-24 13:18:50.268,13815,log003.txt,0.0,8.107012565915284
pair_00560,2020-09-24 13:18:51.268,13839,log003.txt,0.0,35.265504661538216
pair_00561,2020-09-24 13:18:52.268,13864,log003.txt,0.0,21.88893392792579
pair_00562,2020-09-24 13:18:53.268,13889,log003.txt,0.0,8.51236319419968
pair_00563,2020-09-24 13:18:54.268,13913,log003.txt,0.0,35.67085528982261
pair_00564,2020-09-24 13:18:55.268,13938,log003.txt,0.0,22.294284556210187
pair_00565,2020-09-24 13:18:56.268,13963,log003.txt,0.0,8.917713822484075
pair_00566,2020-09-24 13:18:57.268,13987,log003.txt,0.0,36.07620591810701
pair_00567,2020-09-24 13:18:58.268,14012,log003.txt,0.0,22.699635184494586
pair_00568,2020-09-24 13:18:59.268,14037,log003.txt,0.0,9.32306445076847
pair_00569,2020-09-24 13:19:00.268,14061,log003.txt,0.0,36.48155654650509
pair_00570,2020-09-24 13:19:01.268,14086,log003.txt,0.0,23.104985812778978
pair_00571,2020-09-24 13:19:02.268,14111,log003.txt,0.0,9.728415079052866
pair_00572,2020-09-24 13:19:03.268,14135,log003.txt,0.0,36.886907174789485
pair_00573,2020-09-24 13:19:04.268,14160,log003.txt,0.0,23.510336441063373
pair_00574,2020-09-24 13:19:05.268,14185,log003.txt,0.0,10.13376570733726
pair_00575,2020-09-24 13:19:06.268,14209,log003.txt,0.0,37.29225780307388
pair_00576,2020-09-24 13:19:07.268,14234,log003.txt,0.0,23.91568706934777
pair_00577,2020-09-24 13:19:08.268,14259,log003.txt,0.0,10.539116335621657
pair_00578,2020-09-24 13:19:09.268,14283,log003.txt,0.0,37.69760843135828
pair_00579,2020-09-24 13:19:10.268,14308,log003.txt,0.0,24.321037697632164
pair_00580,2020-09-24 13:19:11.268,14333,log003.txt,0.0,10.94446696401974
pair_00581,2020-09-24 13:19:12.268,14357,log003.txt,0.0,38.10295905964267
pair_00582,2020-09-24 13:19:13.268,14382,log003.txt,0.0,24.72638832591656
pair_00583,2020-09-24 13:19:14.268,14407,log003.txt,0.0,11.349817592304134
pair_00584,2020-09-24 13:19:15.268,14431,log003.txt,0.0,38.50830968792707
pair_00585,2020-09-24 13:19:16.268,14456,log003.txt,0.0,25.131738954200955
pair_00586,2020-09-24 13:19:17.268,14481,log003.txt,0.0,11.75516822058853
pair_00587,2020-09-24 13:19:18.268,14505,log003.txt,0.0,38.91366031621146
pair_00588,2020-09-24 13:19:19.268,14530,log003.txt,0.0,25.53708958248535
pair_00589,2020-09-24 13:19:20.268,14555,log003.txt,0.0,12.160518848872924
pair_00590,2020-09-24 13:19:21.268,14579,log003.txt,0.0,39.31901094449586
pair_00591,2020-09-24 13:19:22.268,14604,log003.txt,0.0,25.942440210769742
pair_00592,2020-09-24 13:19:23.268,14629,log003.txt,0.0,12.56586947715732
pair_00593,2020-09-24 13:19:24.268,14653,log003.txt,0.0,39.72436157278025
pair_00594,2020-09-24 13:19:25.268,14678,log003.txt,0.0,26.34779083916783
pair_00595,2020-09-24 13:19:26.268,14703,log003.txt,0.0,12.971220105441716
pair_00596,2020-09-24 13:19:27.268,14727,log003.txt,0.0,40.12971220106465
pair_00597,2020-09-24 13:19:28.268,14752,log003.txt,0.0,26.753141467452224
pair_00598,2020-09-24 13:19:29.268,14777,log003.txt,0.0,13.376570733726112
pair_00599,2020-09-24 13:19:30.268,14802,log003.txt,0.0,0.0
pair_00600,2020-09-24 13:19:31.268,14826,log003.txt,0.0,27.15849209573662
pair_00601,2020-09-24 13:19:32.268,14851,log003.txt,0.0,13.781921362010507
pair_00602,2020-09-24 13:19:33.268,14876,log003.txt,0.0,0.4053506282843955
pair_00603,2020-09-24 13:19:34.268,14900,log003.txt,0.0,27.56384272402101
pair_00604,2020-09-24 13:19:35.268,14925,log003.txt,0.0,14.187271990294905
pair_00605,2020-09-24 13:19:36.268,14950,log003.txt,0.0,0.8107012566824778
pair_00606,2020-09-24 13:19:37.268,14974,log003.txt,0.0,27.96919335230541
pair_00607,2020-09-24 13:19:38.268,14999,log003.txt,0.0,14.592622618579298
pair_00608,2020-09-24 13:19:39.268,15024,log003.txt,0.0,1.216051884966873
pair_00609,2020-09-24 13:19:40.268,15048,log003.txt,0.0,28.37454398058981
pair_00610,2020-09-24 13:19:41.268,15073,log003.txt,0.0,14.997973246863694
pair_00611,2020-09-24 13:19:42.268,15098,log003.txt,0.0,1.6214025132512688
pair_00612,2020-09-24 13:19:43.268,15122,log003.txt,0.0,28.7798946088742
pair_00613,2020-09-24 13:19:44.268,15147,log003.txt,0.0,15.40332387514809
pair_00614,2020-09-24 13:19:45.268,15172,log003.txt,0.0,2.0267531415356643
pair_00615,2020-09-24 13:19:46.268,15196,log003.txt,0.0,29.1852452371586
pair_00616,2020-09-24 13:19:47.268,15221,log003.txt,0.0,15.808674503432483
pair_00617,2020-09-24 13:19:48.268,15246,log003.txt,0.0,2.43210376982006
pair_00618,2020-09-24 13:19:49.268,15270,log003.txt,0.0,29.590595865442992
pair_00619,2020-09-24 13:19:50.268,15295,log003.txt,0.0,16.214025131830567
pair_00620,2020-09-24 13:19:51.268,15320,log003.txt,0.0,2.8374543981044558
pair_00621,2020-09-24 13:19:52.268,15344,log003.txt,0.0,29.995946493727388
pair_00622,2020-09-24 13:19:53.268,15369,log003.txt,0.0,16.619375760114963
pair_00623,2020-09-24 13:19:54.268,15394,log003.txt,0.0,3.242805026388851
pair_00624,2020-09-24 13:19:55.268,15418,log003.txt,0.0,30.401297122011783
pair_00625,2020-09-24 13:19:56.268,15443,log003.txt,0.0,17.02472638839936
pair_00626,2020-09-24 13:19:57.268,15468,log003.txt,0.0,3.6481556546732463
pair_00627,2020-09-24 13:19:58.268,15492,log003.txt,0.0,30.80664775029618
pair_00628,2020-09-24 13:19:59.268,15517,log003.txt,0.0,17.430077016683754
pair_00629,2020-09-24 13:20:00.268,15542,log003.txt,0.0,4.053506282957642
pair_00630,2020-09-24 13:20:01.268,15566,log003.txt,0.0,31.21199837869426
pair_00631,2020-09-24 13:20:02.268,15591,log003.txt,0.0,17.83542764496815
pair_00632,2020-09-24 13:20:03.268,15616,log003.txt,0.0,4.458856911242037
pair_00633,2020-09-24 13:20:04.268,15640,log003.txt,0.0,31.617349006978657
pair_00634,2020-09-24 13:20:05.268,15665,log003.txt,0.0,18.240778273252545
pair_00635,2020-09-24 13:20:06.268,15690,log003.txt,0.0,4.864207539526433
pair_00636,2020-09-24 13:20:07.268,15714,log003.txt,0.0,32.02269963526305
pair_00637,2020-09-24 13:20:08.268,15739,log003.txt,0.0,18.64612890153694
pair_00638,2020-09-24 13:20:09.268,15764,log003.txt,0.0,5.269558167810828
pair_00639,2020-09-24 13:20:10.268,15788,log003.txt,0.0,32.42805026354745
pair_00640,2020-09-24 13:20:11.268,15813,log003.txt,0.0,19.051479529821336
pair_00641,2020-09-24 13:20:12.268,15838,log003.txt,0.0,5.674908796208911
pair_00642,2020-09-24 13:20:13.268,15862,log003.txt,0.0,32.83340089183184
pair_00643,2020-09-24 13:20:14.268,15887,log003.txt,0.0,19.45683015810573
pair_00644,2020-09-24 13:20:15.268,15912,log003.txt,0.0,6.080259424493306
pair_00645,2020-09-24 13:20:16.268,15936,log003.txt,0.0,33.23875152011624
pair_00646,2020-09-24 13:20:17.268,15961,log003.txt,0.0,19.862180786390127
pair_00647,2020-09-24 13:20:18.268,15986,log003.txt,0.0,6.485610052777702
pair_00648,2020-09-24 13:20:19.268,16010,log003.txt,0.0,33.644102148400634
pair_00649,2020-09-24 13:20:20.268,16035,log003.txt,0.0,20.26753141467452
pair_00650,2020-09-24 13:20:21.268,16060,log003.txt,0.0,6.890960681062097
pair_00651,2020-09-24 13:20:22.268,16084,log003.txt,0.0,34.04945277668503
pair_00652,2020-09-24 13:20:23.268,16109,log003.txt,0.0,20.67288204295892
pair_00653,2020-09-24 13:20:24.268,16134,log003.txt,0.0,7.296311309346493
pair_00654,2020-09-24 13:20:25.268,16158,log003.txt,0.0,34.454803404969425
pair_00655,2020-09-24 13:20:26.268,16183,log003.txt,0.0,21.078232671357
pair_00656,2020-09-24 13:20:27.268,16208,log003.txt,0.0,7.701661937630888
pair_00657,2020-09-24 13:20:28.268,16232,log003.txt,0.0,34.86015403325382
pair_00658,2020-09-24 13:20:29.268,16257,log003.txt,0.0,21.4835832996414
pair_00659,2020-09-24 13:20:30.268,16282,log004.txt,0.0,8.107012565915284
